epiweek;uf_code;cases;temp_min;temp_med;temp_max;precip_min;precip_med;precip_max;pressure_min;pressure_med;pressure_max;rel_humid_min;rel_humid_med;rel_humid_max;thermal_range;rainy_days
201424;32;0;13.58131905;18.06059267;23.14617766;0.040501282;0.199591026;0.922158974;0.963604029;0.965482051;0.967092857;51.27843828;72.90506355;89.45915531;9.564858608;6
201425;32;0;16.09091941;19.9667989;24.5975837;0.113274359;2.223444872;7.145174359;0.963177656;0.964892308;0.966596703;55.92801575;76.40136117;91.98846117;8.506664286;6
201426;32;0;15.38115586;18.83289396;22.77555403;0.148032051;2.336607692;6.152839744;0.966309158;0.967741575;0.969288645;60.16806264;81.24322143;96.54783681;7.394398168;7
201427;32;0;16.06362051;19.37187985;23.12709835;0.741507692;5.295812821;14.62305641;0.964789011;0.966403663;0.967957326;62.84951886;82.17863938;95.73039066;7.063477839;7
201428;32;0;18.27497308;20.78907033;24.52676227;1.170478205;5.801311538;15.76784359;0.963961172;0.965458608;0.966975092;62.42775934;83.20187711;96.49054505;6.251789194;7
201429;32;0;16.48549286;19.24303938;22.62503919;0.610989744;6.175571795;19.43940385;0.967251465;0.968684249;0.970180769;60.98840128;79.79915659;93.45857125;6.139546337;7
201430;32;0;15.96248004;19.22083059;23.03177875;0.676285897;4.646328205;12.91659487;0.966118315;0.967954945;0.969555495;57.74781813;79.10255861;94.30494212;7.069298718;7
201431;32;0;15.47732436;19.43022637;24.13435421;0.077052564;1.052305128;3.00934359;0.963633516;0.965397985;0.967079121;51.35646484;75.33602784;93.0167489;8.657029853;7
201432;32;0;15.22994377;19.28773864;24.28502179;0.132042308;1.401787179;4.044229487;0.964830952;0.967063187;0.968863736;49.49495128;71.36128846;88.7861;9.055078022;7
201433;32;0;13.11473828;16.59821429;20.5773456;1.420811538;4.981782051;12.83437436;0.966671795;0.968226557;0.969762088;52.81167601;71.93112766;86.90239011;7.462607326;7
201434;32;0;14.78715714;19.86630842;25.69155073;0.004366667;0.587161538;1.851716667;0.963437729;0.965279853;0.967116117;45.69045879;72.71154341;94.33706062;10.90439359;7
201435;32;0;16.57411136;20.86934835;26.44169139;0.090932051;1.505811538;3.438085897;0.964210806;0.966177289;0.968045055;42.14100824;71.36850513;93.46583388;9.867580037;7
201436;32;0;16.3916511;19.98813663;24.69040549;1.212133333;5.748515385;18.17369872;0.964500183;0.966746154;0.968668315;49.18149725;72.25186007;90.4101293;8.298754396;7
201437;32;0;16.50209579;20.84594762;26.51466758;0.030096154;1.017465385;3.103216667;0.96215696;0.964311722;0.96621337;44.376313;69.44676007;89.43467106;10.01257179;7
201438;32;0;17.46817418;20.87279396;25.3796826;1.115575641;4.323397436;10.53696282;0.962820696;0.964937546;0.966745238;49.76421777;72.69670403;90.57643883;7.911508425;7
201439;32;0;19.90683278;23.75684634;29.26164158;3.257155128;10.73716795;31.27478462;0.955799817;0.958254396;0.960287729;50.5558456;74.96332033;92.93179469;9.354808791;7
201440;32;0;19.71279634;23.01815037;27.58440018;1.774988462;5.72269359;15.65566538;0.95843663;0.961291392;0.963740293;56.27157106;75.54042637;90.83310806;7.871603846;7
201441;32;0;17.39272967;19.89769799;23.1302163;0.739934615;4.868108974;14.14259359;0.96253315;0.964368681;0.965989194;60.60132784;75.22326117;86.82036081;5.73748663;7
201442;32;0;18.15961685;21.6206967;26.46788004;2.253875641;9.279792308;21.69228333;0.957810989;0.960149267;0.961950916;51.2408022;73.77958278;90.93501777;8.308263187;7
201443;32;0;19.30456832;22.41461282;26.93673956;2.789308974;21.86155256;56.65422564;0.95530696;0.957306777;0.959086813;58.92555183;78.72431447;93.06211722;7.632171245;7
201444;32;0;19.9518011;22.69962656;26.52162106;8.699073077;37.34026667;95.36649103;0.956866117;0.958989927;0.960822344;64.26262894;82.28955788;94.4556663;6.569819963;7
201445;32;0;19.81853498;21.92856667;24.93983168;3.673114103;29.63328462;83.13013205;0.959196154;0.960962454;0.962677289;69.06397308;84.07190897;94.39738663;5.121296703;7
201446;32;0;19.41544652;22.11556465;25.8621207;2.37545;18.15748333;58.60826795;0.956422161;0.958437363;0.96029011;67.23502784;83.63107216;94.66139487;6.446674176;7
201447;32;0;21.2416707;23.6749956;27.053987;3.483579487;34.42822692;84.47700256;0.953917216;0.955764835;0.957474176;68.34092875;83.75318205;94.65671245;5.8123163;7
201448;32;0;21.21350897;24.14448663;28.01821319;0.884410256;8.927183333;29.54836026;0.956342674;0.958235714;0.95975348;63.22812527;80.57482875;93.97649139;6.804704212;7
201449;32;0;21.45486593;24.27525788;28.25837784;3.188115385;20.52938974;60.88635;0.953519963;0.95556337;0.957057143;63.24576264;81.50976722;94.76825806;6.803511905;7
201450;32;0;21.42821337;24.72442912;29.09824194;0.956987179;5.685020513;18.33275;0.953728205;0.955899451;0.957782967;57.36411557;77.32252784;92.44292711;7.670028571;7
201451;32;0;21.32105769;24.67615971;29.02515183;2.990666667;18.01258333;42.4505141;0.956153846;0.957866117;0.959464469;56.94707015;77.70546429;93.47064524;7.704094139;7
201452;32;0;21.41392106;23.04725916;25.43660806;16.11441538;85.85557436;193.2250513;0.953687179;0.955221612;0.95629359;78.7997826;90.07802344;96.73941044;4.022686996;7
201501;32;0;20.89340806;23.63555293;27.14384158;0.67865641;6.299914103;22.26867436;0.957631502;0.959004029;0.96027674;64.10383242;81.17073242;94.21517125;6.250433516;7
201502;32;0;21.92576868;24.76830238;28.56296429;3.493217949;15.71353462;49.02944231;0.95440293;0.956352747;0.95764707;63.48305037;80.44537601;92.76034542;6.637195604;7
201503;32;0;21.49687051;24.93429029;29.50512418;0.374955128;4.772103846;21.22920256;0.956117033;0.95767326;0.959231868;55.67041172;77.71951392;93.90073205;8.008253663;7
201504;32;0;20.65632674;24.01995604;27.95505037;0.390310256;5.041528205;15.93246282;0.959419231;0.960770513;0.962362821;60.34772033;79.54662326;95.37487015;7.298723626;7
201505;32;0;20.98000623;25.03060073;29.90184304;0.098170513;1.052992308;2.294312821;0.958345971;0.960084066;0.961777839;47.94494469;72.92920714;92.78605824;8.921836813;7
201506;32;0;20.98047015;25.11345769;29.87978773;0.345192308;2.620975641;6.867974359;0.958387179;0.960136996;0.961808791;48.80422308;72.74147454;92.49192766;8.899317582;7
201507;32;1;21.03888095;24.66740696;28.91850513;0.517824359;3.884944872;9.439835897;0.958891941;0.960439377;0.961927106;53.8370348;74.93652729;93.19630128;7.879624176;7
201508;32;0;21.69589652;25.04528095;29.48881429;2.386762821;14.91807051;46.65954231;0.956518498;0.95848022;0.960085348;58.13835385;78.53609011;94.30129579;7.792917766;7
201509;32;0;21.33229267;23.93820934;27.62709469;3.857842308;27.67083205;84.18277949;0.956322161;0.957929304;0.959332051;64.57875092;82.25682051;94.68014414;6.294802015;7
201510;32;0;21.07176758;22.77160495;25.60346722;10.65703462;50.02716667;127.4242859;0.955754396;0.957423077;0.958778205;77.89125458;90.64120238;97.62432234;4.531699634;7
201511;32;0;21.0028348;23.25125861;26.33329707;6.578214103;45.40457692;136.7775744;0.955151282;0.956745421;0.958318681;73.02247747;87.12886337;96.27680366;5.330462271;7
201512;32;0;20.25249084;22.80830183;26.11027326;0.662078205;8.765788462;23.37627564;0.959698352;0.961181136;0.962525641;70.08884744;85.18940037;96.25514634;5.857782418;7
201513;32;1;21.09281319;24.16953297;28.23641557;2.399146154;15.79235385;48.67951795;0.957607875;0.959553297;0.961286264;61.96557564;82.76170073;96.85658626;7.143602381;7
201514;32;2;20.6801707;22.96385989;25.98270366;2.187062821;27.11139615;82.79229359;0.958424176;0.959994872;0.961632601;74.11585678;86.87993993;95.98840769;5.302532967;7
201515;32;0;20.13006337;23.09841813;26.70500696;0.387252564;5.886378205;19.45414231;0.96037967;0.962004579;0.963760256;66.48111245;84.74837802;97.21956923;6.57494359;7
201516;32;0;19.70317527;22.18129689;25.5407544;1.107448718;11.03242436;36.13344872;0.961225641;0.962688278;0.964086996;72.07150971;87.47583333;97.3728304;5.837579121;7
201517;32;0;19.03008919;21.51558498;24.72646905;2.269191026;12.69899744;34.54209872;0.960942125;0.962535531;0.964015018;70.92146612;86.2809022;96.84169945;5.696379853;7
201518;32;3;18.94670128;21.92714304;25.54200403;0.268524359;3.029938462;11.21383974;0.960486813;0.962119231;0.963854029;66.35297619;83.89913608;96.15379945;6.595302747;7
201519;32;3;17.11421392;20.42246374;24.08972473;0.703160256;3.230134615;9.607394872;0.960288828;0.962034249;0.963575275;62.57582729;81.95826282;95.82007344;6.975510806;7
201520;32;1;16.01833114;18.9240511;22.45588773;0.704016667;5.893620513;18.37872308;0.961409707;0.962777839;0.964457509;64.85099615;81.40171044;93.26120788;6.437556593;7
201521;32;1;14.63313114;18.77821099;23.41011117;0.238946154;2.042915385;6.287635897;0.963380952;0.965108425;0.966614835;56.11093718;79.81903663;95.81333168;8.776980037;7
201522;32;1;16.17512271;19.490963;23.66013498;0.13095;1.832408974;7.230580769;0.961388278;0.963203846;0.964999267;59.73411923;80.43479744;95.11959176;7.485012271;7
201523;32;1;16.0365848;19.22039707;23.29405586;0.167974359;2.781620513;11.36513718;0.961912821;0.963761172;0.965505495;57.73945641;76.73481612;91.27837381;7.257471062;7
201524;32;1;14.71027766;18.16318791;22.13684341;0.288870513;2.290637179;7.05300641;0.964984432;0.966738645;0.968179487;59.36659286;77.20450641;90.74543626;7.426565751;7
201525;32;2;15.96023993;19.43699597;23.68271557;0.129030769;1.668221795;5.280633333;0.962605495;0.964051099;0.965334615;60.89947216;82.40254176;96.74666703;7.722475641;7
201526;32;2;16.14009945;19.38601905;23.31221648;0.213555128;2.037802564;6.794767949;0.962523993;0.964234249;0.96576685;62.3096848;81.84478718;95.27753516;7.172117033;7
201527;32;0;15.64406703;18.41385421;22.0828663;0.395788462;2.516508974;7.75665641;0.962273993;0.963822711;0.965331685;64.12035018;81.53628956;93.36245183;6.438799267;7
201528;32;0;14.08903755;18.4406804;23.43540623;0.00615641;0.39299359;1.202480769;0.963793407;0.965543407;0.967272527;50.1063022;75.03955385;92.92494945;9.346368681;7
201529;32;0;15.67760238;19.50672125;24.05988223;0.017398718;1.734379487;5.436542308;0.964346703;0.966046337;0.967574542;54.2763967;77.61163315;94.88418333;8.382279853;7
201530;32;0;15.27392912;18.61978956;22.67559084;1.984110256;9.486492308;26.24777821;0.964927839;0.96688956;0.96847674;57.44116282;78.15212729;93.4044141;7.401661722;7
201531;32;0;16.64281026;20.58577546;25.53249304;0.100651282;0.819089744;2.198785897;0.96040348;0.962641575;0.964549817;54.3681837;75.28612509;91.30901923;8.889682784;7
201532;32;0;16.6728804;20.46862601;25.32781172;0.534225641;2.373296154;6.165530769;0.962549267;0.964538645;0.966163187;52.2669348;75.5924826;92.71707179;8.654931319;7
201533;32;1;15.06937802;20.31204505;26.56563864;0.002085897;0.312952564;1.041707692;0.961415385;0.963567033;0.965371245;40.73962271;68.51319634;90.95945952;11.49626062;5
201534;32;0;16.81076447;19.80282454;23.82160769;0.561991026;6.569989744;18.51315;0.96522674;0.967130403;0.968861905;57.97249853;79.72652051;95.156337;7.010843223;7
201535;32;0;16.02505366;19.82888736;24.63219176;0.414221795;2.048748718;5.677820513;0.964501465;0.966322711;0.968040659;46.78936923;69.81873498;88.58004304;8.607138095;7
201536;32;0;14.13552894;20.11214212;27.04455037;0.000108974;0.054344872;0.206532051;0.961804762;0.964126923;0.966041392;38.24445678;64.8858326;89.01548059;12.90902143;4
201537;32;0;17.1678381;20.34022491;24.41765769;0.658914103;6.168734615;19.21264615;0.966066667;0.96767033;0.9693663;53.50129689;74.82707088;91.35113315;7.249819597;7
201538;32;3;15.27498352;19.82350238;25.4155989;0.305098718;1.12804359;2.788473077;0.963316117;0.965595971;0.967535348;42.32900714;67.61530495;88.85920403;10.14061538;7
201539;32;0;16.76965385;20.40050037;25.01159194;0.179189744;3.194367949;10.19276795;0.963155495;0.965439194;0.967381868;50.56084359;72.29653498;89.47948333;8.241938095;7
201540;32;1;18.34483736;21.44059744;25.56699744;1.900967949;14.64571923;41.7679359;0.960934982;0.963002015;0.964822711;58.19562637;78.42067546;93.70420531;7.222160073;7
201541;32;1;20.00361612;22.79647234;26.88751612;1.98044359;11.22698974;29.77737051;0.956535531;0.95886337;0.960682967;57.75827436;78.01115897;92.43820476;6.8839;7
201542;32;0;17.65941923;19.38177234;21.57613168;3.913467949;27.58917692;71.45455897;0.959814286;0.961389744;0.962970147;69.99043132;82.22929762;90.87596538;3.916712454;7
201543;32;2;18.96466648;21.6307641;25.31956026;3.123335897;14.78099872;41.25103846;0.959680952;0.96188956;0.963720879;65.85829689;82.97827857;95.00558993;6.354893773;7
201544;32;2;16.36106026;19.09169432;22.46668956;5.247466667;23.31494615;55.43215256;0.961344139;0.963152747;0.964629487;62.11707363;78.05612967;90.21340495;6.105629304;7
201545;32;0;17.58287143;21.26801538;25.88381044;0.166148718;2.745328205;8.401664103;0.959613736;0.961398535;0.962991941;54.79525018;75.45147216;91.68014084;8.300939011;7
201546;32;1;19.37657857;21.5662141;24.6656522;5.507447436;26.94681154;80.23460128;0.956943223;0.959021245;0.960466117;67.20284725;82.80429231;94.14993388;5.289073626;7
201547;32;4;19.26764084;21.65863388;25.02476648;5.176720513;24.9923641;77.59821282;0.958160256;0.960054762;0.961702198;69.68083755;84.97977308;95.4304815;5.757125641;7
201548;32;6;19.65461813;21.38967418;24.06924689;6.909624359;34.08334359;82.39635256;0.957855311;0.95943956;0.96077381;76.10197234;88.57669322;96.18872637;4.414628755;7
201549;32;7;20.03698132;22.25036593;25.4128989;5.031855128;31.62339615;89.67510769;0.957156044;0.959005311;0.960465568;72.2265152;86.36306868;95.81497143;5.375917582;7
201550;32;3;20.44658516;22.42001245;25.30880165;4.835529487;24.29134231;66.10402564;0.956484432;0.957817582;0.958980769;71.5786304;85.07903205;94.27872985;4.862216484;7
201551;32;5;20.5133619;23.4123196;27.18306996;1.58855641;10.98452564;37.56641923;0.958479304;0.960045971;0.961405495;61.28866996;80.33936685;94.45551374;6.669708059;7
201552;32;13;20.18676923;22.90107179;26.62665458;7.555584615;37.39835897;97.12316923;0.958347802;0.960232967;0.961706593;67.08018132;84.14773443;95.92396374;6.439885348;7
201601;32;3;21.03211062;23.0607196;26.10040897;8.770569231;51.12577308;128.9585128;0.956892491;0.958442491;0.959916667;73.90719487;87.71894469;96.18970897;5.068298352;7
201602;32;5;20.32700421;22.78559066;26.02729652;2.664115385;13.52734615;33.71897692;0.96116337;0.962671612;0.963917033;69.53322161;84.92837821;96.29768919;5.700292308;7
201603;32;7;20.22687179;23.67993828;27.92892619;0.136896154;2.025758974;5.381355128;0.959267582;0.960882051;0.96233956;55.41382821;77.7328511;94.77524212;7.702054396;7
201604;32;3;20.2023956;23.62572692;27.91094652;0.508682051;4.120503846;11.34322949;0.958653663;0.960197619;0.961594505;55.90572399;77.67207454;94.61951136;7.708550916;7
201605;32;7;20.09373553;23.38168864;27.21890513;0.556448718;6.091516667;17.68214359;0.959643773;0.960984799;0.962457509;58.08268626;78.56503205;94.80380641;7.125169597;7
201606;32;12;20.53621374;24.67711227;29.44320348;0.150242308;1.472252564;4.236967949;0.957290659;0.959370879;0.960956227;49.60075275;72.86307161;92.23826319;8.906989744;7
201607;32;10;20.46066355;23.46697967;27.14489084;1.205821795;7.730314103;17.77961538;0.961118864;0.962269231;0.963571612;60.47589634;79.55520842;94.78471502;6.684227289;7
201608;32;12;20.09337418;23.94046868;28.45071648;0.132760256;2.01485;5.585411538;0.958281136;0.960298718;0.962177289;50.10805714;73.82469377;92.91428242;8.357342308;7
201609;32;15;20.39184286;25.18056282;31.08242015;0.013525641;0.512871795;1.431932051;0.958502381;0.960283883;0.962302747;39.06131941;67.05889908;89.90911465;10.69057729;7
201610;32;16;20.29682399;24.00312125;28.57932381;0.537891026;4.619820513;10.63927308;0.96067381;0.962367216;0.963972527;50.43168004;75.23355714;95.4029837;8.282499817;7
201611;32;9;21.07452802;24.23315897;28.26937692;2.711196154;16.20798077;34.80552179;0.958839744;0.960648535;0.962208242;55.3664011;76.62512436;93.15709414;7.194848901;7
201612;32;12;20.31119158;23.10000476;26.71370348;2.383162821;20.16769359;70.7096641;0.957328205;0.958998168;0.960700366;65.44402491;81.82231099;93.55345293;6.402511905;7
201613;32;11;20.25733352;23.47440018;27.47726209;0.290079487;5.086237179;17.01148333;0.960256593;0.962063004;0.963955861;58.47647839;79.12815385;94.80503242;7.219928571;7
201614;32;8;20.16824011;23.39702033;27.4736881;0.940076923;8.748926923;31.13081026;0.959149634;0.961076923;0.962907875;62.69203022;82.06855238;96.22049249;7.305447985;7
201615;32;7;19.76877125;22.88842674;26.76377967;0.488991026;5.944911538;18.39586282;0.960396337;0.961974542;0.963678938;62.04769487;82.36667436;96.81498773;6.995008425;7
201616;32;14;19.06975476;22.59323315;26.9726533;0.339475641;2.295671795;8.22324359;0.959367949;0.961287546;0.963068498;53.50737399;76.02755531;92.79813333;7.902898535;7
201617;32;12;20.35429176;23.44504487;27.44543059;0.879562821;5.56304359;15.47772949;0.958153114;0.959967582;0.961681136;60.12905238;78.74388736;92.68408223;7.091138828;7
201618;32;8;18.77189359;21.52511136;25.148763;1.534691026;8.408198718;24.50773205;0.961599451;0.963450733;0.96518956;61.78772821;78.61443242;90.94470916;6.376869414;7
201619;32;5;17.62486007;20.72628681;24.47837527;0.620525641;4.636975641;14.39703974;0.961935165;0.963763553;0.965418681;61.47393919;80.79364579;94.33476319;6.853515201;7
201620;32;4;17.61977674;19.46924341;21.89361429;7.273341026;33.07578077;80.09372949;0.96204707;0.963071978;0.964463919;74.00872179;85.48650824;93.71830659;4.273837546;7
201621;32;1;15.95933846;19.05438297;22.75986538;0.464373077;3.846398718;14.79427436;0.964067216;0.965764469;0.967276374;65.30497033;82.13035403;94.09855495;6.800526923;7
201622;32;6;18.46528297;21.92102656;26.25712051;0.600871795;2.791830769;6.383364103;0.962015201;0.963552198;0.965210989;61.3168196;82.39278278;96.42162894;7.791837546;7
201623;32;2;18.77586484;21.73146868;25.75035037;1.987441026;7.955784615;20.55364359;0.961922711;0.963503297;0.96523315;60.50002143;81.27795476;95.38886081;6.974485531;7
201624;32;3;17.24414744;20.01669451;23.65524011;0.941158974;5.744598718;16.44406538;0.963574176;0.965144139;0.966753297;66.5157326;84.82627527;97.01006374;6.411092674;7
201625;32;3;17.98390183;21.38014341;26.00129341;0.019864103;0.551520513;1.659011538;0.960670879;0.962750183;0.964745788;56.25439011;78.71003663;94.63237729;8.017391575;7
201626;32;6;16.40233004;19.61850403;23.48307729;0.300124359;3.164223077;11.21731667;0.966475824;0.968065385;0.969506227;60.09707875;80.38459872;94.72121447;7.080747253;7
201627;32;3;15.68045037;19.58181044;24.00762418;0.137079487;1.863787179;5.206211538;0.9643163;0.965871795;0.967515751;57.7156011;80.87842326;96.77112399;8.32717381;7
201628;32;2;16.06955861;19.93614414;24.85633718;0.162917949;1.188808974;3.039823077;0.961246337;0.963243407;0.965072711;50.97835769;72.70523956;89.29648553;8.786778571;5
201629;32;1;16.44585531;19.05588516;22.54048755;1.664002564;8.69595641;23.16077436;0.964615568;0.966244322;0.967846337;63.96518516;82.11671007;94.47448938;6.094632234;7
201630;32;1;15.41319158;20.54300842;26.41475897;1.41E-05;0.050560256;0.173003846;0.963948901;0.965561538;0.967291941;44.09637582;71.51157491;92.42831319;11.0015674;6
201631;32;3;15.70205916;19.55444725;23.97433791;0.421758974;3.138087179;8.056587179;0.966134982;0.967812454;0.969504029;56.58233352;79.03773278;95.6524326;8.272278755;7
201632;32;3;15.13839432;19.08735018;23.53152857;0.129916667;1.759920513;6.147858974;0.965363736;0.96689011;0.968454579;52.17860348;74.97695586;92.78243571;8.393134249;7
201633;32;3;16.56370696;18.99246703;22.34915385;2.379569231;13.61554103;25.94793205;0.969125275;0.970307509;0.971675824;68.72468443;85.38517216;96.5356641;5.785446886;7
201634;32;1;15.67946758;18.52202509;22.10708443;1.60485641;12.01900769;28.05083846;0.96925989;0.970696886;0.971969414;64.43397802;83.02037857;96.05600678;6.42761685;7
201635;32;2;16.15784579;19.5963696;24.04328132;1.32765;6.197083333;19.16526154;0.964252015;0.966348718;0.96806337;60.40867546;80.54608059;95.22624011;7.885435531;7
201636;32;2;15.80939927;19.91597473;25.04297839;0.138571795;2.16574359;6.648726923;0.965964652;0.967721245;0.969444505;51.07543022;74.00194029;91.07334029;9.233579121;6
201637;32;2;18.89321832;22.82355952;28.1982826;0.250274359;2.350867949;7.726423077;0.961519597;0.963765568;0.965611355;49.71464158;74.97191484;93.31458352;9.305064286;7
201638;32;0;19.22902418;23.13667601;28.59551648;0.206351282;3.734252564;12.25736667;0.959146886;0.961920147;0.964231319;48.58226007;73.12873626;91.25381062;9.366492308;7
201639;32;1;15.82566136;18.97364872;22.73758059;1.969916667;10.67661026;40.41229744;0.964631502;0.966712271;0.968598168;55.25998938;72.00337527;85.46706172;6.911919231;7
201640;32;0;15.95503022;20.06721429;25.16221813;0.096728205;1.521205128;4.261161538;0.96340989;0.965274542;0.967058059;47.95873297;72.76392509;92.28176612;9.207187912;7
201641;32;6;18.14312949;21.68405678;26.07222143;0.955953846;4.9001;11.28734359;0.961757875;0.963591392;0.965333333;53.37303993;75.54148004;93.3680641;7.929091941;7
201642;32;1;18.16113205;21.42445751;25.87656886;1.005198718;6.194961538;19.64366795;0.960652198;0.962463004;0.963976923;55.25593022;76.25728901;92.4402185;7.715436813;7
201643;32;1;20.41733187;24.57679103;30.56179615;0.118183333;1.744379487;7.393746154;0.957658242;0.959916117;0.961805311;42.93034542;69.19595275;88.72174579;10.14446429;7
201644;32;4;21.18479103;25.01783626;30.32678242;0.752496154;12.09835256;30.12287051;0.955913553;0.95834707;0.960106227;50.05566996;71.19484322;87.81215897;9.141991392;7
201645;32;6;20.06654634;21.77703938;24.63443077;6.842885897;38.71904615;101.8500885;0.957704396;0.959201282;0.960546886;73.79713297;87.60781795;95.93032637;4.567884432;7
201646;32;0;19.85199689;22.05513681;25.24405201;12.89045;43.52219359;100.5581782;0.956839744;0.958872344;0.960464469;67.59965623;84.20127692;95.28482637;5.392055128;7
201647;32;2;19.25212894;22.45119377;26.74771648;3.426210256;14.47578333;47.20387692;0.958097985;0.960218498;0.961739194;59.74731777;80.20003168;94.89522473;7.495587546;7
201648;32;3;20.8729489;22.98075256;26.1140674;10.33166538;37.92482051;93.23908077;0.957552564;0.959230586;0.960739744;70.44342912;85.55297527;95.91927143;5.241118498;7
201649;32;3;20.65398645;23.96618205;28.22813681;0.174683333;3.148173077;14.38077564;0.958014835;0.959859341;0.961295971;56.54539744;77.66985971;93.93942692;7.574150366;7
201650;32;2;22.32966868;25.30045678;29.40261996;1.240335897;12.04658718;44.20914744;0.955254212;0.957102381;0.958680952;62.5986152;79.90529487;92.75106172;7.072951282;7
201651;32;5;22.19418297;25.85758553;30.69357582;0.423617949;4.353126923;16.81097051;0.956050183;0.957843407;0.959187179;54.25402125;75.68367546;92.52766117;8.499392857;7
201652;32;6;22.14061832;26.06509542;31.08347454;0.17605641;1.275734615;3.305175641;0.957454396;0.959291758;0.960930037;45.8367956;70.92473901;90.88539084;8.942856227;7
201701;32;21;21.43234249;25.30166154;30.12128755;0.319876923;1.682384615;3.997358974;0.95996337;0.961678571;0.96333956;45.04028059;70.43153773;91.40012436;8.688945055;7
201702;32;12;21.74756685;25.31843755;29.97674469;0.43345;3.221525641;8.428298718;0.957581502;0.959609707;0.961093407;47.46247033;69.98618773;88.2634663;8.229177839;7
